id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
10003593,Road 96,2024-04-17 09:56:59.609839,"PS4, PS5"," Únicos,Aventura",Ravenscourt,2022-04-13," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Polaco, Italiano",4.65,1193,918,202,35,23,23,19.99,4.99,-1.0,-1.0,ESP,2420.0,605.0,-1.0,-1.0,19.99,4.99,-1.0,-1.0
10007320,Garden Life: A Cozy Simulator,2024-04-17 09:57:01.015199,"PS4, PS5",Simulación,NACON SA,2024-02-22," Neerlandés, Turco, Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Polaco, Italiano",4.26,68,42,12,6,2,4,39.99,27.99,25.99,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,39.99,27.99,25.99,-1.0
10008096,Death or Treat,2024-04-17 09:57:02.280344,PS5,Acción,PERPETUAL,2023-05-10," Ruso, Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Italiano",3.02,45,13,5,4,13,9,19.99,19.99,-1.0,-1.0,ESP,3080.0,3080.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
10005039,Ship of Fools,2024-04-17 09:57:03.837018,PS5,Estrategia,Team 17 Digital LTD,2022-11-21," Ruso, Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Español,Alemán, Japonés, Francés (Francia), Italiano",4.72,173,147,13,3,5,1,21.99,10.99,-1.0,-1.0,ESP,3080.0,1540.0,-1.0,-1.0,21.99,10.99,-1.0,-1.0
10003849,Stranded: Alien Dawn,2024-04-17 09:57:05.180662,"PS4, PS5",Estrategia,FRONTIER DEVELOPMENTS PLC,2023-04-25," Ruso, Chino (Simplificado), Inglés, Coreano, Portugués (Brasil), Español,Alemán, Japonés, Francés (Francia), Polaco",4.34,779,537,124,31,15,70,34.99,34.99,-1.0,-1.0,ESP,4840.0,4840.0,-1.0,-1.0,34.99,34.99,-1.0,-1.0
10003340,DEADCRAFT,2024-04-17 09:57:06.512829,"PS4, PS5","Simulación, Acción",Marvelous Europe Limited,2022-05-18," Chino (Tradicional), Chino (Simplificado), Inglés, Español,Alemán, Japonés, Francés (Francia)",4.26,246,150,51,17,4,19,24.99,4.99,-1.0,-1.0,ESP,3278.0,3278.0,-1.0,-1.0,19.99,19.99,-1.0,-1.0
233787,WRC 8 FIA World Rally Championship,2024-04-17 09:57:08.020718,PS4," Simulación,Arcade, Conducción/Carreras",NACON SA,2019-09-04," Ruso, Inglés, Coreano, Portugués (Brasil), Español,Alemán, Francés (Francia), Polaco, Italiano",3.86,1700,952,238,119,68,306,29.99,5.99,-1.0,-1.0,ESP,7800.0,7800.0,-1.0,-1.0,49.99,49.99,-1.0,-1.0
10003686,Lost Islands,2024-04-17 09:57:09.446852,PS5," Acción,Aventura",GLITCH STUDIO LTD,2023-11-07,Inglés,2.26,173,27,15,15,29,84,36.99,36.99,-1.0,-1.0,ESP,6380.0,6380.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
10007130,Ghostbusters: Rise of the Ghost Lord,2024-04-17 09:57:11.097892,PS5,"Acción, Juegos de disparos",Sony Pictures Virtual Reality (SPVR),2023-10-26," Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Español,Alemán, Japonés, Francés (Francia)",3.95,281,132,64,42,19,19,29.99,29.99,-1.0,-1.0,ESP,4400.0,4400.0,-1.0,-1.0,29.99,29.99,-1.0,-1.0
228877,Ultimate Chicken Horse,2024-04-17 09:57:12.351067,PS4," Acción, Casual,Aventura",Clever Endeavour Games,2017-12-17,Inglés,4.55,3567,2782,428,107,35,214,17.99,17.99,-1.0,-1.0,ESP,1528.0,1528.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
10005126,OCTOPATH TRAVELER II PS4＆PS5,2024-04-17 09:57:13.744427,"PS4, PS5",Juegos de rol,Square Enix LTD,2023-02-23," Chino (Tradicional), Chino (Simplificado), Inglés, Coreano, Español,Alemán, Japonés, Francés (Francia), Italiano",4.77,1618,1375,161,64,16,16,59.99,59.99,-1.0,-1.0,ESP,7800.0,7800.0,-1.0,-1.0,59.99,59.99,-1.0,-1.0
