id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
216675,Party Hard,2024-05-13 10:30:59.521196,PS4," Estrategia,Acción",TINYBUILD LLC,2016-04-26,Inglés,4.32,1120,705,224,89,44,56,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10007606,POMBERO: El Señor de la Noche,2024-05-13 10:31:00.738307,PS4,Terror,WARANÍ STUDIOS,2023-06-15," Ruso, Inglés, Japonés,Español, Portugués (Portugal)",3.6,25,13,2,0,7,3,12.99,12.99,-1.0,-1.0,ESP,2860.0,2860.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10005020,Road 96: Mile 0,2024-05-13 10:31:02.169335,"PS4, PS5","Aventura, Música/Ritmo",Ravenscourt,2023-04-03," Italiano, Ruso, Chino (Tradicional), Chino (Simplificado), Portugués (Brasil), Inglés, Polaco, Español, Japonés,Alemán, Francés (Francia)",4.05,222,111,53,31,13,13,12.99,12.99,-1.0,-1.0,ESP,1650.0,1650.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10003140,Sally Face,2024-05-13 10:31:03.445093,PS4,"Terror, Aventura",Portable Moose LLC,2022-04-14," Italiano, Ruso, Chino (Tradicional), Portugués (Brasil), Inglés, Español,Alemán, Francés (Francia)",4.8,658,592,32,6,6,19,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
10005806,Shotgun King: The Final Checkmate PS4 & PS5,2024-05-13 10:31:05.043770,"PS4, PS5"," Puzzle,Acción",HEADBANG CLUB,2023-08-23," Ruso, Chino (Tradicional), Chino (Simplificado), Coreano, Inglés, Ucraniano, Polaco, Español, Japonés,Alemán, Francés (Francia)",4.07,46,21,17,1,1,4,12.99,12.99,-1.0,-1.0,ESP,1650.0,1650.0,-1.0,-1.0,12.49,12.49,-1.0,-1.0
10004684,Startup Company Console Edition,2024-05-13 10:31:06.404663,"PS4, PS5","Estrategia, Simulador",2Awesome Studio  SL,2023-01-26," Húngaro, Italiano, Checo, Ruso, Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Polaco, Turco, Español, Neerlandés, Catalán, Japonés,Alemán, Francés (Francia)",3.16,49,21,1,6,1,17,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
232831,The Shapeshifting Detective,2024-05-13 10:31:08.588091,"PS4, PS5","Aventura, Únicos, Aventura",Wales Interactive Limited,2024-01-22,No hay información,4.15,342,191,78,30,13,27,12.99,12.99,-1.0,-1.0,ESP,1540.0,1540.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
232169,Think of the Children,2024-05-13 10:31:09.881793,PS4," Grupo,Acción",SURPRISE ATTACK,2018-09-24,Inglés,3.7,57,25,14,2,6,9,12.99,12.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,12.99,12.99,-1.0,-1.0
10002761,Evil Dead: The Game PS4 & PS5,2024-05-13 10:31:11.732790,"PS4, PS5",Acción,"Saber Interactive, Inc",2022-05-12," Italiano, Ruso, Portugués (Brasil), Inglés, Español,Alemán, Francés (Francia)",4.2,5324,3567,638,319,212,585,29.99,29.99,-1.0,-1.0,ESP,3960.0,3960.0,-1.0,-1.0,29.99,29.99,-1.0,-1.0
10004407,Zorro The Chronicles,2024-05-13 10:31:13.023239,PS5," Familia,Acción",NACON SA,2022-06-16," Italiano, Ruso, Chino (Tradicional), Chino (Simplificado), Coreano, Inglés, Portugués (Brasil), Polaco, Español, Japonés,Alemán, Portugués (Portugal), Francés (Francia)",4.05,87,46,20,9,0,9,39.99,9.99,-1.0,-1.0,ESP,4950.0,4950.0,-1.0,-1.0,34.99,8.74,-1.0,-1.0
