id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Promo_1,Promo_2,Promo_3,Etiqueta Precios,País Store
235424,フリークアウト: カラミティTVショー,2024-04-02T13:19:16.989053,PS4,"アクション, シューティング, アクション",Eastasiasoft Limited,2020/11/11,"スペイン語, ドイツ語, ポルトガル語 (ポルトガル), ロシア語, 中国語 (簡体字), 日本語, 英語",3.62,109件の評価,42％,17％,15％,15％,12％,"¥1,000","¥1,000",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10006485,Free Throw Basketball,2024-04-02T13:19:18.234377,PS4,スポーツ,Benoit Varasse trading as Pix Arts,2022/10/13,英語,2.3,30件の評価,27％,3％,3％,7％,60％,¥550,¥550,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
223023,フリーダムプラネット,2024-04-02T13:19:19.433889,PS4,アクション,株式会社マーベラス,2018/8/30,No hay información,4.79,503件の評価,84％,12％,3％,0％,1％,"¥1,507","¥1,507",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
233244,フルキス,2024-04-02T13:19:20.714676,PS4,アドベンチャー,株式会社エンターグラム,2019/3/27,No hay información,4.65,37件の評価,70％,24％,5％,0％,0％,"¥5,940","¥5,940",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10003234,フルキスS,2024-04-02T13:19:22.072890,PS4,アドベンチャー,株式会社エンターグラム,2021/10/27,日本語,4.5,30件の評価,77％,7％,10％,3％,3％,"¥3,960","¥3,960",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
221691,古き良き時代の冒険譚 Ne+,2024-04-02T13:19:23.541776,PS4,"RPG, シミュレーション",有限会社だいだい,2022/4/6,"日本語, 英語",2.68,41件の評価,27％,10％,12％,7％,44％,¥330,¥330,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
224851,Full Throttle Remastered,2024-04-02T13:19:24.913454,PS4,"アドベンチャー, アドベンチャー",DISNEY INTERACTIVE INC,2024/3/1,No hay información,4.66,2222件の評価,79％,13％,4％,1％,2％,"¥1,760","¥1,760",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
232260,FullBlast,2024-04-02T13:19:26.225970,PS4,"アーケード, シューティング, シューティング",Eastasiasoft Limited,2020/8/21,No hay información,4.15,576件の評価,59％,15％,13％,7％,6％,¥660,¥660,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
228716,フルメタル・パニック！ 戦うフー・デアーズ・ウィンズ,2024-04-02T13:19:27.715187,PS4,シミュレーション,株式会社バンダイナムコエンターテインメント,2018/5/31,No hay información,4.12,158件の評価,63％,10％,11％,6％,9％,"¥9,020","¥9,020",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
228108,Fruit Ninja VR,2024-04-02T13:19:29.694995,PS4,アクション,Halfbrick Studios Pty Ltd,2017/3/31,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.76,1177件の評価,47％,20％,9％,7％,16％,"¥1,507","¥1,507",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10009081,Freddi Fish and the Case of the Missing Kelp Seeds,2024-04-02T13:19:30.931072,PS4,"アドベンチャー, 教育",UFO Interactive Games,2024/2/28,英語,4.69,13件の評価,92％,0％,0％,0％,8％,"¥1,870","¥1,870",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005745,Freddi Fish 3: The Case of the Stolen Conch Shell,2024-04-02T13:19:32.933726,PS4,"アドベンチャー, 教育",UFO Interactive Games,2022/11/3,英語,5,19件の評価,100％,0％,0％,0％,0％,"¥1,870","¥1,870",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10009083,Freddi Fish 4: The Case of The Hogfish Rustlers of Briny Gulch,2024-04-02T13:19:34.224243,PS4,"アドベンチャー, 教育",UFO Interactive Games,2023/12/20,英語,5,7件の評価,100％,0％,0％,0％,0％,"¥1,870","¥1,870",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
232127,Floor Kids,2024-04-02T13:19:36.631589,PS4,リズムアクション,"9420860 Canada Inc., dba MERJ Media",2018/11/27,No hay información,4.65,94件の評価,76％,18％,4％,0％,2％,"¥2,027","¥2,027",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
201488,flOw,2024-04-02T13:19:37.906412,PS4,その他,ソニー・インタラクティブエンタテインメント,2014/2/21,No hay información,4.16,19523件の評価,54％,24％,13％,4％,6％,¥880,¥880,No hay información,No dispone de promoción extra,"['PS4™用', False, 'No hay información', 'No hay información']",JAP
232122,フローラル・フローラブ(PS4®版),2024-04-02T13:19:39.219967,PS4,アドベンチャー,株式会社エンターグラム,2018/8/22,No hay información,4.75,32件の評価,84％,13％,0％,0％,3％,"¥5,072","¥5,072",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10004362,Bunny Memory,2024-04-02T13:19:40.529047,PS5,"ファミリー, パズル",Volkov Konstantin Sergeevich,2023/11/15,英語,3.57,49件の評価,49％,6％,18％,6％,20％,¥330,¥330,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
235124,ブックバウンド・ブリゲード,2024-04-02T13:19:41.726672,PS4,"アクション, アクション, アドベンチャー","Intragames Co., Ltd.",2020/1/29,No hay información,3.75,32件の評価,44％,19％,13％,19％,6％,"¥2,200","¥2,200",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10002742,ブラスターマスター ゼロ 3,2024-04-02T13:19:43.012830,PS4,"アクション, アクション",株式会社インティ・クリエイツ,2021/7/28,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), 中国語 (繁体字), 日本語, 英語, 韓国語",4.72,95件の評価,83％,11％,3％,1％,2％,"¥1,480","¥1,480",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10003677,Black Widow: Recharged,2024-04-02T13:19:44.351746,PS5,"アーケード, アクション",ATARI,2021/10/16,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.45,40件の評価,65％,23％,8％,3％,3％,"¥1,100",¥550,¥440,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10003004,Black Book,2024-04-02T13:19:45.771312,PS4,"アドベンチャー, アクション",HYPETRAIN DIGITAL LTD,2022/10/20,"ロシア語, 中国語 (簡体字), 英語",4.69,117件の評価,82％,12％,2％,2％,3％,"¥2,530","¥2,530",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004984,ブラック・ウルフ PS4 & PS5,2024-04-02T13:19:47.270457,"PS4, PS5",アクション,Eastasiasoft Limited,2022/6/29,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 日本語, 英語",3.78,68件の評価,56％,9％,12％,4％,19％,¥349,¥349,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
232299,Bloodstained: Curse of the Moon,2024-04-02T13:19:48.715941,PS4,"アクション, アドベンチャー, アクション",株式会社インティ・クリエイツ,2018/5/23,No hay información,4.72,2470件の評価,83％,12％,3％,1％,2％,¥998,¥998,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
232340,ブリキの騎士,2024-04-02T13:19:50.140936,PS4,RPG,Rainy Frog Co. Ltd,2019/8/1,No hay información,3.91,218件の評価,48％,22％,11％,9％,9％,"¥1,528","¥1,528",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
216084,BRIDGE CONSTRUCTOR,2024-04-02T13:19:51.357897,PS4,シミュレーション,Rainy Frog Co. Ltd,2017/6/16,No hay información,3.75,421件の評価,43％,21％,16％,7％,13％,"¥1,019","¥1,019",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
230115,Bridge Constructor Portal,2024-04-02T13:19:52.623976,PS4,パズル,Rainy Frog Co. Ltd,2018/9/27,No hay información,4.29,448件の評価,64％,19％,7％,2％,8％,"¥1,528","¥1,528",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
224973,The Brookhaven Experiment,2024-04-02T13:19:53.868526,PS4,アクション,"Phosphor Games, LLC",2017/2/23,No hay información,3.91,1232件の評価,42％,30％,13％,5％,9％,"¥2,036","¥2,036",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
221876,Brut@l,2024-04-02T13:19:55.194078,PS4,アクション,Stormcloud Games Limited,2016/10/20,No hay información,4.27,566件の評価,57％,25％,10％,4％,4％,"¥1,528","¥1,528",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
221686,Blue Rider,2024-04-02T13:19:56.722862,PS4,"アクション, アーケード, シューティング",Eastasiasoft Limited,2017/3/9,No hay información,3.61,429件の評価,46％,15％,10％,12％,17％,"¥1,304","¥1,304",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000989,ブレア・ウィッチ 日本語版,2024-04-02T13:19:58.202769,PS4,ホラー,ナツメアタリ株式会社,2020/7/8,No hay información,4.05,37件の評価,59％,16％,5％,8％,11％,"¥5,280","¥5,280",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10007380,BREAK STUFF VR,2024-04-02T13:19:59.629841,PS5,"ファミリー, カジュアル, アクション","Single Step Games, LLC",2023/6/6,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 英語",2.48,54件の評価,19％,9％,17％,13％,43％,"¥1,320","¥1,320",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10000761,Bladed Fury,2024-04-02T13:20:01.124561,PS4,"アクション, アドベンチャー",PM Studios,2021/3/24,"中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.14,98件の評価,59％,17％,10％,5％,8％,"¥3,278","¥3,278",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10006483,ブレイドダンサー 千年の約束,2024-04-02T13:20:02.499887,"PS4, PS5",RPG,ソニー・インタラクティブエンタテインメント,2023/5/16,日本語,4,159件の評価,57％,17％,8％,4％,14％,"¥1,100","¥1,100",含まれます,No dispone de promoción extra,"['ゲーム本編', False, 'PS_PLUS', 'No hay información']",JAP
10005559,Blade Assault,2024-04-02T13:20:04.042973,PS5,アクション,PM Studios,2023/3/30,"ドイツ語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.23,26件の評価,50％,38％,4％,0％,8％,"¥2,420","¥2,420",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10006418,BROK the InvestiGator 名探偵ブロクと秘密の依頼 PS4 & PS5,2024-04-02T13:20:05.305655,"PS4, PS5","アクション, アドベンチャー",FABRICE BRETON,2023/2/28,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語",4.4,115件の評価,69％,10％,17％,1％,3％,"¥2,530","¥2,530",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
227274,ブロック ビルダー DX,2024-04-02T13:20:06.803092,PS4,アクション,Rainy Frog Co. Ltd,2017/11/16,No hay información,3.61,38件の評価,45％,13％,16％,11％,16％,"¥1,222","¥1,222",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
200899,ブロブ カラフルなきぼう リターンズ（de Blob 2）,2024-04-02T13:20:08.521081,PS4,"アクション, ファミリー, リズムアクション",THQ Nordic,2020/12/21,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), 中国語 (簡体字), 日本語, 英語",4.48,145件の評価,72％,16％,6％,2％,5％,"¥2,970","¥2,970",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005897,Blob Quest,2024-04-02T13:20:11.053028,PS4,アーケード,Benoit Varasse trading as Pix Arts,2022/8/25,英語,3.67,6件の評価,33％,33％,17％,0％,17％,¥550,¥550,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
221878,Brawlout,2024-04-02T13:20:12.356097,PS4,格闘,Angry Mob Games,2018/8/22,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 日本語, 英語",3.9,1441件の評価,54％,13％,14％,5％,14％,"¥2,200","¥2,200",含まれます,No dispone de promoción extra,"['PS4®用', False, 'PS_PLUS', 'No hay información']",JAP
10000943,ぷちっとクラスター,2024-04-02T13:20:13.627812,PS4,パズル,ULLUCUS HEAVEN INC.,2020/4/2,No hay información,4.45,49件の評価,73％,10％,8％,4％,4％,¥500,¥500,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
216727,Push Me Pull You,2024-04-02T13:20:14.899838,PS4,その他,House House Games PTY LTD,2016/7/14,No hay información,4.23,253件の評価,63％,15％,10％,5％,7％,"¥1,629","¥1,629",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000688,プッシー＆プリー・イン・ブロックランド,2024-04-02T13:20:16.285731,PS4,"アーケード, ファミリー, パズル",Eastasiasoft Limited,2020/7/2,No hay información,4.45,20件の評価,70％,20％,0％,5％,5％,"¥1,000","¥1,000",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004634,Plunder Panic,2024-04-02T13:20:17.720147,"PS4, PS5","アクション, アーケード, パーティー",Will Winn Games Inc.,2022/9/15,英語,3.91,35件の評価,51％,17％,14％,6％,11％,"¥1,100","¥1,100",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005300,Prison Tycoon™: Under New Management,2024-04-02T13:20:18.980121,PS4,ストラテジー,"Ziggurat Interactive, Inc.",2023/2/7,"スペイン語, ドイツ語, フランス語 (フランス), 英語",2.29,14件の評価,21％,7％,7％,7％,57％,"¥4,400","¥4,400",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
232454,Prison Boss VR,2024-04-02T13:20:20.388949,PS4,シミュレーション,Trebuchet Studio Inc.,2019/1/21,No hay información,4.1,472件の評価,61％,17％,8％,1％,13％,"¥2,496","¥2,496",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10009664,Prison Boss VR,2024-04-02T13:20:21.767460,PS5,"アーケード, カジュアル, シミュレーター",Trebuchet Studio Inc.,2023/12/6,"スペイン語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.07,176件の評価,66％,8％,10％,0％,16％,"¥3,289","¥3,289",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10000210,プリンセスクラウン 復刻版,2024-04-02T13:20:23.308106,PS4,アクション,（株）アトラス,2020/1/31,No hay información,4.87,567件の評価,90％,7％,1％,1％,0％,No hay información,No hay información,No hay información,No dispone de promoción extra,"['No hay información', 'No hay información', 'No hay información', 'No hay información']",JAP
228416,Plague Road,2024-04-02T13:20:24.644419,PS4,RPG,Eastasiasoft Limited,2020/1/10,No hay información,3.2,230件の評価,37％,10％,11％,17％,24％,¥980,¥980,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10000975,THE PLAYROOM VR,2024-04-02T13:20:25.867749,PS4,"パーティー, その他",Sony Interactive Entertainment,2016/10/12,"アラビア語, イタリア語, オランダ語, スウェーデン語, スペイン語, スペイン語(メキシコ), デンマーク語, トルコ語, ドイツ語, ノルウェー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.06,59572件の評価,58％,12％,18％,1％,11％,無料,無料,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
234596,Praetorians - HD Remaster (プレトリアン  エイチディリマスター),2024-04-02T13:20:27.220886,PS4,ストラテジー,"H2 INTERACTIVE Co., Ltd.",2021/12/17,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.92,131件の評価,58％,14％,6％,6％,16％,"¥2,640","¥2,640",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
231781,プロジェクト・ハイライズ　アーキテクトエディション,2024-04-02T13:20:28.516968,PS4,"シミュレーション, ストラテジー, シミュレーション","H2 INTERACTIVE Co., Ltd.",2019/4/24,No hay información,4.13,171件の評価,55％,26％,5％,4％,9％,"¥5,280","¥5,280",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
231389,Project LUX,2024-04-02T13:20:29.821892,PS4,アドベンチャー,Sekai Games,2019/7/2,No hay información,4.11,113件の評価,61％,14％,10％,4％,11％,"¥2,526","¥2,526",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10001278,プロジェクト・スターシップ・エックス,2024-04-02T13:20:31.128477,PS4,"アクション, アーケード, シューティング",Eastasiasoft Limited,2021/1/26,"イタリア語, 日本語, 英語",4.43,111件の評価,68％,18％,7％,5％,3％,"¥1,000","¥1,000",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10007395,Extreme Wrestling,2024-04-02T13:20:32.433128,PS4,スポーツ,Benoit Varasse trading as Pix Arts,2022/12/23,英語,2.33,27件の評価,30％,0％,7％,0％,63％,¥550,¥550,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
229929,HEX: Card Clash,2024-04-02T13:20:33.963915,PS4,その他,Hex Entertainment,2018/2/27,No hay información,3.46,3098件の評価,46％,11％,12％,4％,27％,無料,無料,No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
234633,ヘッドライナー：ノヴィニュース,2024-04-02T13:20:35.300614,PS4,"アドベンチャー, アドベンチャー, アドベンチャー",コーラス・ワールドワイド合同会社,2019/12/11,No hay información,4.45,149件の評価,64％,23％,8％,3％,1％,"¥1,600","¥1,600",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
227390,ヘディング工場,2024-04-02T13:20:36.470239,PS4,アクション,ジェムドロップ株式会社,2017/2/17,No hay información,4.02,60件の評価,47％,25％,17％,7％,5％,"¥2,420","¥2,420",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10004323,ヘルベッティ,2024-04-02T13:20:37.743059,PS4,アクション,Rainy Frog Co. Ltd,2023/4/12,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ポルトガル), 日本語, 英語",4,17件の評価,47％,29％,12％,0％,12％,"¥1,500","¥1,500",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004873,Hell Pie (ヘル・パイ),2024-04-02T13:20:39.003199,PS5,アクション,株式会社Beep Japan,2023/4/5,"スペイン語, ドイツ語, フランス語 (フランス), ロシア語, 中国語 (簡体字), 日本語, 英語",4.44,95件の評価,71％,16％,5％,4％,4％,"¥2,970","¥2,970",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
205183,Velocity®2X (英語版）,2024-04-02T13:20:40.224704,PS4,シューティング,FUTURLAB LIMITED,2014/9/17,No hay información,4.09,27683件の評価,54％,21％,13％,5％,7％,"¥2,138","¥2,138",No hay información,No dispone de promoción extra,"['PS4™用', False, 'No hay información', 'No hay información']",JAP
10005026,Super Perils of Baking,2024-04-02T13:20:41.514567,"PS4, PS5",アクション,Lillymo Games Inc,2022/6/23,英語,4.29,45件の評価,58％,24％,9％,7％,2％,"¥1,430","¥1,430",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
233222,Vane,2024-04-02T13:20:43.720415,PS4,アドベンチャー,Friend & Foe AB,2019/4/19,No hay información,3.46,335件の評価,42％,16％,9％,12％,21％,"¥2,547","¥2,547",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10006860,Paintball 3 － キャンディマッチファクトリー,2024-04-02T13:20:44.992165,"PS4, PS5","カジュアル, パズル",Crazysoft Limited,2023/10/25,"イタリア語, オランダ語, ギリシャ語, スウェーデン語, スペイン語, デンマーク語, ドイツ語, ノルウェー語, フィンランド語, フランス語 (フランス), ポルトガル語 (ポルトガル), ポーランド語, ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",2.64,11件の評価,27％,18％,0％,0％,55％,無料,無料,"¥1,430",No dispone de promoción extra,"['体験版', False, 'NONE', 'No hay información']",JAP
203307,Peggle 2,2024-04-02T13:20:46.534909,PS4,"カジュアル, アーケード, パズル",エレクトロニック・アーツ（株）,2014/10/20,No hay información,4.46,8356件の評価,66％,21％,8％,2％,3％,"¥1,320","¥1,320",含まれます,No dispone de promoción extra,"['PS4™用', False, 'EA_ACCESS', 'No hay información']",JAP
10007743,PERISH (ペリッシュ),2024-04-02T13:20:47.808911,No hay información,"アクション, シューティング",www.handy-games.com GmbH,2024/4/14,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No hay información,No dispone de promoción extra,"['No hay información', 'No hay información', 'No hay información', 'No hay información']",JAP
10002508,Hoa,2024-04-02T13:20:55.136838,PS5,アドベンチャー,PM Studios,2022/2/10,"イタリア語, スペイン語, タイ語, トルコ語, ドイツ語, ヒンディー語, フランス語 (フランス), ベトナム語, ポルトガル語 (ブラジル), ポーランド語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",4.4,220件の評価,62％,21％,13％,1％,2％,"¥1,650","¥1,650",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
233359,星の欠片の物語。しかけ版,2024-04-02T13:20:56.690543,PS4,"アドベンチャー, アドベンチャー",メディアスケープ株式会社,2023/1/9,日本語,4.4,646件の評価,68％,17％,5％,3％,6％,"¥4,730","¥4,730",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10004199,Almost My Floor,2024-04-02T13:20:58.146961,PS5,"アドベンチャー, パズル",EVGENIY KOLPAKOV,2022/6/30,"ロシア語, 英語",4.33,15件の評価,53％,33％,7％,7％,0％,"¥1,210","¥1,210",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10009705,ホラー＆スポーツピンボール,2024-04-02T13:20:59.478383,PS5,アーケード,"STARSIGN, INC.",2024/1/28,日本語,5,1件の評価,100％,0％,0％,0％,0％,¥990,¥990,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
216317,ホラート -ディアトロフ峠の惨劇-,2024-04-02T13:21:00.836751,PS4,アドベンチャー,株式会社オーイズミ・アミュージオ,2016/11/11,No hay información,3.73,1599件の評価,45％,18％,13％,10％,13％,"¥2,648","¥2,648",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10008427,ホラーピンボールバンドル,2024-04-02T13:21:02.374078,PS5,アーケード,"STARSIGN, INC.",2023/8/24,日本語,2.77,13件の評価,31％,8％,0％,31％,31％,¥660,¥660,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10003887,Horatio Goes Snowboarding PS4 & PS5,2024-04-02T13:21:03.707056,"PS4, PS5","アクション, スポーツ",Eastasiasoft Limited,2021/12/21,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.96,25件の評価,60％,16％,4％,0％,20％,¥700,¥700,No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
223070,ホロボール,2024-04-02T13:21:05.065514,PS4,アクション,TreeFortress Games,2017/3/2,No hay información,4.14,455件の評価,52％,28％,8％,5％,6％,"¥1,527","¥1,527",No hay información,No dispone de promoción extra,"['PS4®用', False, 'No hay información', 'No hay información']",JAP
10003668,ホワイト・シャドーズ,2024-04-02T13:21:06.405489,PS5,"アクション, パズル",コーラス・ワールドワイド合同会社,2022/7/20,"アラビア語, スペイン語, ドイツ語, フランス語 (フランス), ポルトガル語 (ブラジル), ロシア語, 中国語 (簡体字), 日本語, 英語, 韓国語",4.18,61件の評価,48％,33％,13％,3％,3％,"¥2,200","¥2,200",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005698,Horace,2024-04-02T13:21:07.999971,PS4,アドベンチャー,505 Games,2023/2/28,"イタリア語, スペイン語, ドイツ語, フランス語 (フランス), 英語",5,6件の評価,100％,0％,0％,0％,0％,"¥1,870","¥1,870",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10005561,Voyage PS4 & PS5,2024-04-02T13:21:09.323306,"PS4, PS5","アドベンチャー, アドベンチャー, アドベンチャー",ラタライカゲームス,2022/8/11,"アイルランド語, アフリカーンス語, アラビア語, イタリア語, ウェールズ語, ウクライナ語, オランダ語, カタルーニャ語, ガリシア語, ギリシャ語, クロアチア語, ゲール語（スコットランド）, スウェーデン語, スペイン語, スペイン語(メキシコ), スロバキア語, スロベニア語, タイ語, タガログ語, チェコ語, デンマーク語, トルコ語, ドイツ語, ノルウェー語, ハンガリー語, バスク語, ヒンディー語, フィンランド語, フランス語 (カナダ), フランス語 (フランス), フランス語 (ベルギー), ブルガリア語, ベトナム語, ポルトガル語 (ブラジル), ポルトガル語 (ポルトガル), ポーランド語, マレー語, ルーマニア語, ロシア語, 中国語 (簡体字), 中国語 (繁体字), 日本語, 英語, 韓国語",3.92,25件の評価,56％,8％,20％,4％,12％,"¥1,540","¥1,540",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
10001705,void tRrLM(); ++ver;,2024-04-02T13:21:10.772909,PS5,RPG,(株)日本一ソフトウェア,2021/2/17,日本語,3.83,40件の評価,38％,25％,28％,3％,8％,"¥7,678","¥7,678",No hay información,No dispone de promoción extra,"['ゲーム本編', False, 'No hay información', 'No hay información']",JAP
