id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Precio actual sin PSN,Precio original con PSN,Precio actual con PSN
229247,Oh My Godheads,2024-03-08 21:44:38.033111,PS4,"Acción, Acción",Square Enix LTD,2017-12-04," Español, Francés (Francia), Italiano, Japonés, Inglés,Alemán",3.98,47,26,6,7,0,7,14.99,14.99,14.99,14.99
10000622,OhShape,2024-03-08 21:44:39.561496,PS4," Música/Ritmo, Fitness,Familia",ODDERS LAB,2020-09-24," Coreano, Español, Francés (Francia), Chino (Simplificado), Japonés, Inglés,Alemán",3.46,71,31,9,5,4,17,19.99,19.99,19.99,19.99
231770,Oh…Sir! The Hollywood Roast,2024-03-08 21:44:41.015350,PS4," Grupo, Únicos,Casual",VILE MONARCH SP. Z O. O. SP. K.,2018-05-29,Inglés,3.95,81,42,16,7,4,9,4.99,4.99,4.99,4.99
228414,Oh...Sir! The Insult Simulator,2024-03-08 21:44:42.620855,PS4," Únicos, Simulación,Casual",VILE MONARCH SP. Z O. O. SP. K.,2017-05-30,Inglés,3.99,491,260,103,49,19,58,2.99,2.99,2.99,2.99
203179,OKAGE: Shadow King,2024-03-08 21:44:43.961547,PS4,Juegos de rol,Sony Interactive Entertainment Europe,2016-03-22,Inglés,4.61,1,0,0,0,0,0,9.99,0.0,9.99,0.0
10002387,Okinawa Rush,2024-03-08 21:44:45.310236,PS4,Acción,STORYBIRD SARL,2021-10-27," Español, Francés (Francia), Italiano, Portugués (Portugal), Japonés, Inglés,Alemán",4.28,57,34,11,5,1,3,14.99,14.99,14.99,14.99
228819,¡OK K.O.! Juguemos a ser héroes,2024-03-08 21:44:46.678086,PS4,Aventura,CARTOON NETWORK,2018-01-23," Español, Portugués (Brasil), Francés (Francia), Italiano, Ruso, Portugués (Portugal), Inglés,Alemán",4.34,362,249,50,21,7,32,19.99,19.99,19.99,19.99
10001223,OkunoKA Madness,2024-03-08 21:44:48.062396,PS4,"Acción, Aventura, Acción",IGNITION PUBLISHING S.R.L.,2020-09-07," Español, Portugués (Brasil), Francés (Francia), Italiano, Polaco, Ruso, Chino (Simplificado), Japonés, Inglés,Alemán",3.6,5,1,2,1,1,0,14.99,14.99,14.99,14.99
232126,Old Man's Journey,2024-03-08 21:44:49.604475,PS4,Acción,Broken Rules Interactive Media GmbH,2018-05-29,Inglés,4.2,893,509,196,107,35,53,9.99,9.99,9.99,9.99
10001134,Olija,2024-03-08 21:44:50.963413,PS4,"Acción, Aventura",Devolver Digital,2021-01-28," Español, Francés (Francia), Ruso, Inglés,Alemán",4.25,81,48,17,5,4,4,14.99,14.99,14.99,14.99
235027,Oliver's Adventures in the Fairyland,2024-03-08 21:44:52.336030,PS4,"Acción, Acción",VICTORY ROAD,2019-12-04," Ruso,Inglés",3.7,71,32,12,7,4,12,6.99,6.99,6.99,6.99
203208,OlliOlli,2024-03-08 21:44:53.991509,PS4,Acción,Roll7,2014-08-27," Español, Francés (Francia), Italiano, Japonés, Inglés,Alemán",4.3,3,1,0,0,0,0,9.99,9.99,9.99,9.99
217610,OlliOlli: Epic Combo Edition,2024-03-08 21:44:55.438666,PS4,"Acción, Deporte, Acción",Roll7,2016-10-17," Español, Francés (Francia), Italiano, Japonés, Inglés,Alemán",4.1,52,28,13,4,2,5,24.99,24.99,24.99,24.99
10005442,OmegaBot,2024-03-08 21:44:57.157915,"PS4, PS5",Acción,RED ART GAMES,2023-01-19," Español, Francés (Francia), Italiano, Inglés,Alemán",3.0,3,0,0,0,0,0,12.99,12.99,12.99,12.99
203215,Omega Quintet,2024-03-08 21:44:59.326687,PS4,"Aventura, Juegos de rol",Idea Factory International Inc.,2015-05-05,Inglés,4.34,5,3,0,0,0,0,19.99,0.0,19.99,0.0
