id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original_es,Oferta_es,Oferta PSPlus_es,Otra promo diferente a PSPLUS_es,País Store,Precio original_jp,Oferta_jp,Oferta PSPlus_jp,Otra promo diferente a PSPLUS_jp,Precio original_us,Oferta_us,Oferta PSPlus_us,Otra promo diferente a PSPLUS_us
10001115,Solar Ash,2024-04-04 12:28:59.919164,"PS4, PS5","Aventura, Acción",ANNAPURNA INTERACTIVE,2021-12-02," Chino (Tradicional), Español, Coreano, Francés (Francia), Japonés, Chino (Simplificado), Polaco, Italiano, Ruso,Alemán, Español (México), Portugués (Brasil), Inglés",4.38,344,230,58,30,10,17,39.99,39.99,-1.0,-1.0,ESP,4510.0,4510.0,-1.0,-1.0,39.99,39.99,-1.0,-1.0
10002117,Solaris Offworld Combat,2024-04-04 12:29:01.303438,PS4,Juegos de disparos,FIRST CONTACT ENTERTAINMENT,2021-05-18," Español, Francés (Francia), Italiano,Alemán, Inglés",3.21,62,21,11,6,1,19,24.99,24.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
10002440,SOL CRESTA,2024-04-04 12:29:02.749019,PS4,Juegos de disparos,PLATINUMGAMES INC.,2022-02-21,"Inglés, Japonés",4.49,101,73,9,14,1,3,17.99,17.99,-1.0,-1.0,ESP,2860.0,2860.0,2574.0,-1.0,17.99,17.99,-1.0,-1.0
10001924,SOL DIVIDE -SWORD OF DARKNESS-,2024-04-04 12:29:03.953305,PS4,Juegos de disparos,"CITY-CONNECTION CO., LTD.",2022-06-29," Chino (Tradicional),Chino (Simplificado), Coreano, Japonés, Inglés",4.43,21,14,2,1,1,1,8.99,8.99,-1.0,-1.0,ESP,990.0,990.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
10003021,Solitaire Tripeaks Flowers,2024-04-04 12:29:05.148566,PS4,Puzzle,Inlogic Software s.r.o.,2021-08-24," Español, Francés (Francia), Japonés, Chino (Simplificado), Italiano, Ruso,Alemán, Portugués (Brasil), Inglés",3.62,13,4,2,1,1,1,3.99,3.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
234532,SolSeraph,2024-04-04 12:29:13.715588,PS4,Aventura,SEGA EUROPE LTD,2019-07-10," Español, Francés (Francia), Italiano,Alemán, Inglés",3.49,55,23,8,6,6,11,14.99,14.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
221791,So Many Me,2024-04-04 12:29:15.060653,PS4,"Acción, Puzzle, Aventura",OR1GO GAMES LLC,2017-02-14,Inglés,4.41,27,18,5,0,1,1,15.99,15.99,-1.0,-1.0,ESP,1650.0,1650.0,-1.0,-1.0,14.99,14.99,-1.0,-1.0
10007617,Somerville,2024-04-04 12:29:16.302055,"PS4, PS5","Aventura, Puzzle",Jumpship Limited,2023-08-31," Danés, Chino (Tradicional), Portugués (Brasil), Ucraniano, Español, Coreano, Francés (Francia), Japonés, Chino (Simplificado), Sueco, Polaco, Italiano, Inglés,Alemán, Neerlandés, Noruego, Finlandés",3.95,112,49,25,24,5,5,24.99,24.99,-1.0,-1.0,ESP,3520.0,3520.0,-1.0,-1.0,24.99,24.99,-1.0,-1.0
10010319,So Much Stuff 2 Collector's Edition,2024-04-04 12:29:17.655663,PS5,Puzzle,OCEAN MEDIA LLC,2024-03-21,Inglés,5.0,1,1,0,0,0,0,9.99,9.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
10009088,So Much Stuff Collector's Edition,2024-04-04 12:29:18.927611,PS5,Aventura,OCEAN MEDIA LLC,2023-11-06,Inglés,4.5,8,5,2,1,0,0,9.99,9.99,-1.0,-1.0,ESP,-1.0,-1.0,-1.0,-1.0,9.99,9.99,-1.0,-1.0
