id_juego,Titulo,Día y hora,Plataforma,Genero,Compañia,Lanzamiento,Idiomas,Calificación PSN,Número de calificaciones,Calificación 5 estrellas,Calificación 4 estrellas,Calificación 3 estrellas,Calificación 2 estrellas,Calificación 1 estrella,Precio original sin PSN,Promo_1,Promo_2,Promo_3,Etiqueta Precios,País Store
10001488,Turrican Flashback Collection,2024-04-02T12:33:02.239690,PS4,Unique,ININ,1/19/2021,English,4.69,165 ratings,82%,11%,4%,1%,2%,$29.99,$11.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
232922,Richie's Plank Experience,2024-04-02T12:33:03.682177,PS4,"Adventure, Party, Unique",Toast VR PTY LTD,12/12/2018,No hay información,3.15,372 ratings,37%,12%,9%,11%,30%,$15.99,$15.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
224851,Full Throttle Remastered,2024-04-02T12:33:05.108844,PS4,"Adventure, Adventure",Disney Interactive Studios,2/29/2024,No hay información,4.66,2222 ratings,79%,13%,4%,1%,2%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
233670,Eastshade,2024-04-02T12:33:07.368150,PS4,"Adventure, Adventure, Adventure",Eastshade Studios LLC,10/21/2019,No hay información,4.48,204 ratings,70%,18%,6%,3%,3%,$24.99,$24.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
201835,Gone Home: Console Edition,2024-04-02T12:33:08.725195,PS4,"Adventure, Adventure",Serenity Forge,1/12/2016,No hay información,3.8,29201 ratings,53%,15%,10%,6%,17%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003584,My Name is Mayo 3,2024-04-02T12:33:10.227470,PS4,Adventure,GREEN LAVA STUDIOS,5/17/2022,English,4.48,448 ratings,75%,10%,8%,4%,4%,$1.99,$1.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000266,Demon's Tier+,2024-04-02T12:33:11.667165,"PS4, PS5","Shooter, Arcade, Role Playing Games",Fabrice Breton trading as COWCAT,5/27/2022,"English, French (France), German, Japanese, Spanish",4.12,205 ratings,60%,17%,9%,5%,10%,$9.99,$9.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000794,Edge Of Eternity,2024-04-02T12:33:13.071898,"PS4, PS5","Role Playing Games, Adventure",Dear Villagers,2/10/2022,"Chinese (Simplified), English, French (France), German, Japanese, Spanish",3.46,390 ratings,41%,16%,13%,7%,23%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
229867,The Adventure Pals,2024-04-02T12:33:14.329608,PS4,"Action, Adventure, Casual",Armor Games Inc.,4/3/2018,No hay información,4.54,439 ratings,77%,12%,4%,1%,6%,$14.99,$2.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
208401,Headlander,2024-04-02T12:33:15.558663,PS4,"Action, Adventure",Adult Swim,7/26/2016,No hay información,4.48,721 ratings,62%,27%,8%,1%,1%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10004272,Ambition Record,2024-04-02T12:33:16.907959,"PS4, PS5",Role Playing Games,KEMCO,3/3/2022,English,3.77,31 ratings,52%,16%,10%,3%,19%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
203710,RACE THE SUN ®,2024-04-02T12:33:18.191603,PS4,"Action, Arcade, Driving/Racing",FLIPPFLY,10/21/2014,No hay información,4.02,18227 ratings,52%,21%,13%,6%,8%,$9.99,$9.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10002518,Tunche,2024-04-02T12:33:19.493776,PS4,"Action, Family, Adventure",HYPETRAIN DIGITAL LTD,3/25/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.15,40 ratings,55%,23%,13%,3%,8%,$19.99,$7.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008150,Between Time: Escape Room,2024-04-02T12:33:20.792120,PS5,"Adventure, Puzzle","MARCER GAMES, SL",5/3/2023,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish",4.46,35 ratings,63%,23%,11%,3%,0%,$9.99,$9.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10010319,So Much Stuff 2 Collector's Edition,2024-04-02T12:33:22.322379,PS5,Puzzle,OCEAN MEDIA LLC,3/21/2024,English,5,1 rating,100%,0%,0%,0%,0%,$9.99,$9.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
229639,MONSTER OF THE DEEP: FINAL FANTASY XV,2024-04-02T12:33:24.015228,PS4,"Action, Role Playing Games, Sport",SQUARE ENIX CO. LTD.,11/21/2017,No hay información,4.24,852 ratings,63%,17%,7%,4%,8%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10000654,Shing!,2024-04-02T12:33:25.378520,"PS4, PS5",Arcade,Mass Creation,3/18/2021,No hay información,4.35,446 ratings,66%,17%,6%,4%,6%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232161,Xeno Crisis,2024-04-02T12:33:26.642093,PS4,"Action, Arcade, Shooter",Bitmap Bureau Ltd,10/28/2019,No hay información,4.5,157 ratings,72%,17%,5%,3%,4%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10008021,Wildshade: Unicorn Champions,2024-04-02T12:33:27.964357,"PS4, PS5",Arcade,NACON SA,11/9/2023,"Chinese (Simplified), Chinese (Traditional), Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Turkish",4,3 ratings,33%,33%,33%,0%,0%,$39.99,$15.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10000620,Let's Sing Queen,2024-04-02T12:33:29.210189,PS4,Unique,Deep Silver,10/2/2020,"English, French (France), Spanish",4.19,27 ratings,63%,22%,0%,0%,15%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
200951,Doki-Doki Universe™ PS4™,2024-04-02T12:33:30.551237,PS4,"Adventure, Unique",Sony Interactive Entertainment,12/10/2013,No hay información,3.7,18623 ratings,46%,16%,15%,7%,16%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10000519,Dungeon Village,2024-04-02T12:33:31.787181,PS4,"Simulation, Casual, Strategy","KAIROSOFT CO.,LTD",2/11/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Hindi, Italian, Japanese, Korean, Portuguese (Portugal), Russian, Spanish, Thai, Turkish",4.51,234 ratings,68%,21%,7%,1%,3%,$13.99,$13.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002350,Infinite Tanks WWII,2024-04-02T12:33:33.018055,PS4,"Action, Shooter",ATYPICAL GAMES SRL,1/12/2022,"Chinese (Simplified), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish",4.08,61 ratings,49%,30%,10%,3%,8%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
230455,SaGa SCARLET GRACE: AMBITIONS™,2024-04-02T12:33:34.379752,PS4,Role Playing Games,SQUARE ENIX CO. LTD.,12/3/2019,No hay información,4.54,552 ratings,77%,12%,4%,3%,5%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10001076,Unspottable,2024-04-02T12:33:35.686203,PS4,"Casual, Party",GROSCHEVAUX LTD,6/17/2021,"Chinese (Simplified), English, French (France), Japanese, Korean, Portuguese (Brazil), Russian, Spanish",4.53,59 ratings,83%,5%,2%,2%,8%,$16.99,$16.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
232912,Alvastia Chronicles,2024-04-02T12:33:36.924197,PS4,"Adventure, Casual, Role Playing Games",KEMCO,2/12/2019,No hay información,4.35,86 ratings,62%,23%,8%,2%,5%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10002404,The Sisters - Party of the Year,2024-04-02T12:33:38.217596,PS4,Party,Microids,7/6/2021,"English, French (France), Spanish",4.43,23 ratings,78%,4%,4%,9%,4%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10006878,Seeker : My Shadow,2024-04-02T12:33:40.803664,PS5,"Family, Adventure, Puzzle",VRKiwi,3/17/2023,"Chinese (Simplified), Chinese (Traditional), English, Finnish, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish, Thai",3.14,14 ratings,21%,21%,21%,21%,14%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003637,My Universe - Doctors & Nurses,2024-04-02T12:33:42.022512,PS4,Family,Microids,12/13/2021,"English, French (France), Spanish",2.3,10 ratings,30%,0%,0%,10%,60%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
200855,Croixleur Sigma,2024-04-02T12:33:43.356094,PS4,Action,PLAYISM,1/19/2016,No hay información,4.5,3022 ratings,71%,17%,7%,2%,3%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10003252,Animus: Revenant,2024-04-02T12:33:44.570943,PS4,"Action, Role Playing Games",Tenbirds Corp.,2/12/2022,"Chinese (Simplified), Chinese (Traditional), English, Japanese, Korean",3.56,27 ratings,56%,7%,0%,11%,26%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003974,Panorama Cotton,2024-04-02T12:33:45.892681,PS4,"Arcade, Shooter",ININ,10/29/2021,"English, French (France), German, Italian, Japanese, Spanish",4.61,57 ratings,75%,16%,4%,5%,0%,$9.99,$2.99,No hay información,No dispone de promoción extra,"['Game', True, 'No hay información', 'No hay información']",USA
10005393,Strategic Mind: Spectre of Communism,2024-04-02T12:33:47.197356,PS4,Strategy,Klabater,3/9/2023,"Chinese (Simplified), English, French (France), German, Korean, Russian, Ukrainian",3.94,17 ratings,41%,35%,12%,0%,12%,$29.99,$16.49,$14.99,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
10002754,Galaxy Kart,2024-04-02T12:33:48.532408,PS5,Driving/Racing,VRMonkey,3/24/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.01,206 ratings,45%,29%,15%,5%,6%,$19.99,$19.99,Game Trial,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10003562,UNSIGHTED,2024-04-02T12:33:49.832703,PS4,"Action, Shooter",Humble Games,9/30/2021,"Chinese (Simplified), English, French (France), German, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",4.7,135 ratings,83%,10%,4%,1%,2%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10005982,ONI: Road to be the Mightiest Oni (PS4 & PS5),2024-04-02T12:33:51.074628,"PS4, PS5",Action,CLOUDED LEOPARD ENTERTAINMENT INC.,3/9/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish",2.93,44 ratings,30%,16%,9%,9%,36%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
231325,Knockout League,2024-04-02T12:33:52.531684,PS4,No hay información,Grab Games,2/23/2018,No hay información,4.2,591 ratings,64%,17%,6%,3%,10%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
230499,MUSYNX,2024-04-02T12:33:53.732060,PS4,No hay información,"PM Studios, Inc.",6/21/2018,No hay información,4.18,291 ratings,63%,13%,10%,4%,9%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
201106,Don Bradman Cricket,2024-04-02T12:33:55.355650,PS4,No hay información,Home Entertainment Suppliers,4/26/2016,No hay información,4.37,519 ratings,67%,18%,7%,2%,6%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10001477,The Guy VR,2024-04-02T12:33:56.850168,PS4,"Adventure, Puzzle",Fabio Ferrara trading as Chubby Pixel,10/28/2021,"Arabic, Chinese (Simplified), Danish, Dutch, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Swedish, Turkish",2.75,164 ratings,34%,7%,7%,5%,47%,$9.99,$2.99,$2.79,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
233533,Another Sight,2024-04-02T12:33:58.178551,PS4,"Adventure, Action, Casual",NACON SA,6/19/2019,No hay información,3.91,54 ratings,44%,22%,19%,9%,6%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234652,STEINS;GATE: My Darling's Embrace,2024-04-02T12:33:59.462576,PS4,"Adventure, Adventure","Spike Chunsoft, Inc.",12/10/2019,No hay información,4.67,159 ratings,80%,11%,6%,2%,1%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
232760,Flashback,2024-04-02T12:34:00.733334,PS4,"Action, Adventure, Action",Microids,11/20/2018,No hay información,4.46,477 ratings,72%,14%,6%,3%,5%,$9.99,$1.99,$0.99,No dispone de promoción extra,"['Game', True, 'PS_PLUS', 'No hay información']",USA
224960,Slain: Back from Hell,2024-04-02T12:34:02.110397,PS4,"Action, Adventure, Arcade",Digerati Distribution,9/20/2016,No hay información,4.2,1593 ratings,59%,21%,8%,5%,7%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10005152,Joe Wander and the Enigmatic adventures,2024-04-02T12:34:03.417910,PS5,Puzzle,Frozen Pixel d.o.o.,3/26/2023,"Chinese (Simplified), Chinese (Traditional), Croatian, Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Portugal), Russian, Spanish, Swedish, Turkish, Ukrainian",3.24,33 ratings,21%,30%,15%,18%,15%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234992,Nerved,2024-04-02T12:34:04.933183,PS4,"Horror, Action, Horror",Playstige Interactive,2/4/2020,No hay información,2.83,280 ratings,31%,9%,10%,11%,39%,$8.99,$8.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10008178,Cats and the Other Lives,2024-04-02T12:34:06.198794,PS4,Adventure,Dmitrii Milovidov trading as OverGamez,10/21/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Japanese, Korean, Turkish",4.5,12 ratings,75%,17%,0%,0%,8%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
203209,OlliOlli2: Welcome to Olliwood,2024-04-02T12:34:07.567615,PS4,Sport,Roll7,3/3/2015,No hay información,3.88,22240 ratings,52%,17%,12%,6%,13%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
200289,Arcade Archives DOUBLE DRAGON,2024-04-02T12:34:08.772893,PS4,"Arcade, Action, Arcade",HAMSTER Corporation,5/12/2015,No hay información,4.45,2498 ratings,72%,13%,7%,3%,5%,$7.99,$7.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
228998,Dino Frontier,2024-04-02T12:34:10.075964,PS4,Strategy,Uber Entertainment,8/1/2017,No hay información,4.4,493 ratings,67%,18%,8%,3%,4%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10002820,Soundfall,2024-04-02T12:34:11.495172,PS5,"Action, Music/Rhythm",NOODLECAKE STUDIOS INC.,5/11/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Russian, Spanish (Mexico)",4.11,153 ratings,59%,16%,10%,7%,8%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10004858,Azure Striker GUNVOLT 3,2024-04-02T12:34:13.960310,"PS4, PS5",Action,"INTI CREATES CO., LTD.",12/15/2022,"Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish",4.78,86 ratings,90%,6%,1%,0%,3%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
229545,No Heroes Allowed! VR,2024-04-02T12:34:15.232919,PS4,Unique,Sony Interactive Entertainment,10/17/2017,No hay información,4.82,915 ratings,88%,9%,2%,1%,1%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Full Game and Add-On Content', False, 'No hay información', 'No hay información']",USA
227381,Immortal Redneck,2024-04-02T12:34:16.532451,PS4,Action,CremaGames S.L,2/27/2018,No hay información,4.44,203 ratings,67%,22%,4%,3%,4%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10009414,"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM!",2024-04-02T12:34:17.799901,"PS4, PS5",Puzzle,D3PUBLISHER,1/11/2024,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Portuguese (Brazil), Spanish (Mexico)",3.84,93 ratings,49%,15%,16%,9%,11%,$9.99,$9.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10004751,Akai Katana Shin,2024-04-02T12:34:19.953031,PS4,Shooter,Clear River Games AB,6/29/2023,"English, French (France), Japanese, Spanish",4.75,32 ratings,88%,6%,3%,0%,3%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10002246,The Falconeer: Warrior Edition,2024-04-02T12:34:21.335357,"PS4, PS5",Adventure,Wired Productions,8/5/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Korean, Polish, Portuguese (Brazil), Russian, Spanish",3.41,74 ratings,35%,16%,18%,16%,15%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003631,Highschool Romance PS4 & PS5,2024-04-02T12:34:22.634822,"PS4, PS5","Adventure, Adult",Gamuzumi,9/9/2021,"English, German, Spanish",4.64,47 ratings,81%,6%,11%,0%,2%,$12.99,$6.49,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001934,MotoGP™21,2024-04-02T12:34:23.995974,PS5,Driving/Racing,Milestone,4/22/2021,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Portuguese (Brazil), Spanish",3.67,699 ratings,50%,15%,8%,6%,21%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
234966,Arcade Spirits,2024-04-02T12:34:25.283361,PS4,"Adventure, Adventure, Adventure",PQUBE LTD,5/1/2020,No hay información,4.53,59 ratings,69%,22%,3%,2%,3%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
10004498,Godlike Burger,2024-04-02T12:34:26.717580,"PS4, PS5",Strategy,DAEDALIC ENTERTAINMENT GMBH,10/19/2023,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",4,35 ratings,54%,17%,9%,14%,6%,$19.99,$3.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000613,Fight of Animals,2024-04-02T12:34:27.968749,PS4,"Arcade, Fighting",DIGITAL CRAFTER,9/24/2020,"Chinese (Simplified), Chinese (Traditional), English, Japanese",4.33,111 ratings,72%,11%,5%,2%,10%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10009419,UNABLES,2024-04-02T12:34:29.488706,PS5,Arcade,FOREVER ENTERTAINMENT S. A.,3/14/2024,"English, Polish",3.14,7 ratings,29%,14%,14%,29%,14%,$12.99,$12.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10007365,HammerHelm,2024-04-02T12:34:30.746341,PS5,"Action, Role Playing Games, Adventure",SILESIA GAMES SP. Z O.O.,9/21/2023,"English, French (France), German, Japanese, Korean, Polish, Portuguese (Portugal), Russian, Spanish, Turkish",2.81,90 ratings,11%,27%,14%,28%,20%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
233243,Figment,2024-04-02T12:34:31.996782,PS4,"Adventure, Action, Adventure",BEDTIME DIGITAL GAMES,5/14/2019,"Chinese (Simplified), Chinese (Traditional), Danish, English, French (France), German, Italian, Japanese, Korean, Polish, Portuguese (Brazil), Portuguese (Portugal), Russian, Spanish, Turkish, Ukrainian",4.42,207 ratings,60%,28%,8%,2%,2%,$19.99,$5.99,$4.99,No dispone de promoción extra,"['Downloadable Game', False, 'PS_PLUS', 'No hay información']",USA
10005065,Suhoshin,2024-04-02T12:34:33.236353,PS5,"Adventure, Casual",No More 500 SARL,1/12/2023,"English, French (France), Korean",4.67,27 ratings,74%,19%,7%,0%,0%,$14.99,$5.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10000295,Neighbours back From Hell,2024-04-02T12:34:34.667313,PS4,Unique,www.handy-games.com GmbH,10/8/2020,"Arabic, Chinese (Simplified), English, French (France), German, Hungarian, Italian, Japanese, Polish, Russian, Spanish",4.62,334 ratings,81%,8%,5%,2%,4%,$14.99,$7.49,$5.99,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10003496,Wonder Boy Collection,2024-04-02T12:34:35.945047,PS4,Action,Bliss Brain Corporation,6/3/2022,"English, French (France), German, Italian, Spanish",4.08,24 ratings,71%,8%,0%,0%,21%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10006108,Kukoos: Lost Pets,2024-04-02T12:34:37.288334,PS4,Adventure,AG PROGRAMAS DE COMPUTADORES LTDA ME,12/6/2022,"Chinese (Simplified), Dutch, English, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Russian, Spanish, Spanish (Mexico), Turkish",3.64,22 ratings,50%,5%,18%,14%,14%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001206,Mad Tower Tycoon,2024-04-02T12:34:38.757154,PS4,Strategy,Toplitz Productions,11/24/2020,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Spanish, Turkish",1.82,56 ratings,7%,7%,7%,18%,61%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10003778,Thymesia,2024-04-02T12:34:40.086391,PS5,Role Playing Games,Team17 Software Ltd.,8/18/2022,"Chinese (Simplified), Chinese (Traditional), English, French (France), German, Italian, Japanese, Korean, Russian, Spanish",3.64,1356 ratings,34%,29%,16%,10%,12%,$29.99,$29.99,Included,No dispone de promoción extra,"['Game', False, 'PS_PLUS', 'No hay información']",USA
10009962,Tibetan Quest: Beyond World's End,2024-04-02T12:34:41.618133,"PS4, PS5","Adventure, Casual, Puzzle",Artifex Mundi,1/26/2024,No hay información,3.58,33 ratings,45%,15%,15%,0%,24%,Free,Free,$17.99,No dispone de promoción extra,"['Demo', False, 'NONE', 'No hay información']",USA
10006159,Awesome Asteroids,2024-04-02T12:34:42.958228,"PS4, PS5","Arcade, Action","Strange Games Studios, Inc.",2/22/2023,English,3.29,41 ratings,22%,17%,39%,12%,10%,$7.99,$7.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
229267,Remothered: Tormented Fathers,2024-04-02T12:34:44.331356,PS4,"Horror, Action, Horror",Darril Arts s.r.l.,7/25/2018,No hay información,4.18,1410 ratings,58%,21%,9%,5%,7%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
221690,Farpoint,2024-04-02T12:34:45.890622,PS4,"Adventure, Shooter, Shooter",Sony Interactive Entertainment,5/16/2017,No hay información,4.28,6133 ratings,69%,12%,7%,2%,10%,$19.99,$19.99,No hay información,No dispone de promoción extra,"['Full Game', False, 'No hay información', 'No hay información']",USA
202957,N Plus Plus (N++),2024-04-02T12:34:48.401038,PS4,"Action, Puzzle, Action",Metanet Software Inc.,7/28/2015,"English, French (France), German, Italian, Spanish",4.62,1953 ratings,80%,12%,3%,1%,4%,$14.99,$14.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
232230,Let's Sing 2019,2024-04-02T12:34:49.701181,PS4,"Family, Music/Rhythm, Party",PLAION,7/16/2019,No hay información,2.72,54 ratings,28%,9%,11%,11%,41%,$39.99,$39.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
230295,Under Night In-Birth Exe:Late[st],2024-04-02T12:34:51.065262,PS4,"Arcade, Arcade, Fighting",Aksys Games,2/9/2018,"English, Japanese",4.82,965 ratings,88%,9%,2%,0%,1%,$49.99,$49.99,No hay información,No dispone de promoción extra,"['Downloadable Game', False, 'No hay información', 'No hay información']",USA
10004318,Road Maintenance Simulator,2024-04-02T12:34:52.576244,PS5,"Driving/Racing, Simulation, Simulator",AEROSOFT GMBH,4/7/2022,"English, German, Polish, Portuguese (Portugal)",3.21,179 ratings,37%,10%,14%,13%,25%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10009046,Troopers,2024-04-02T12:34:53.947484,PS5,Action,Kistler Studios,8/31/2023,English,2.84,76 ratings,33%,8%,9%,11%,39%,$11.99,$11.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10009341,Air Fight - Sky Fighters,2024-04-02T12:34:55.193510,PS5,"Action, Arcade",Gaming Limited,12/15/2023,"English, French (France)",4.57,7 ratings,71%,14%,14%,0%,0%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
10001914,Injection π23 'Ars Regia',2024-04-02T12:34:56.528103,PS4,"Horror, Adventure, Puzzle",Abramelin Games,5/23/2022,"Arabic, Chinese (Simplified), Chinese (Traditional), Danish, Dutch, English, Finnish, French (France), German, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Portugal), Russian, Spanish, Swedish, Turkish",3.21,28 ratings,46%,0%,14%,7%,32%,$29.99,$29.99,No hay información,No dispone de promoción extra,"['Game', False, 'No hay información', 'No hay información']",USA
